state,business_activity,loss_type,period,gram,milligram,milliliter,unit
MT,HOSPITAL,LOSS IN TRANSIT,2013,0.0,0.0,112.0,1226.0
MT,HOSPITAL,LOSS IN TRANSIT,2014,0.0,0.0,0.0,558.0
MT,HOSPITAL,LOSS IN TRANSIT,2015,0.0,0.0,0.0,1830.0
MT,HOSPITAL,LOSS IN TRANSIT,2016,0.0,0.0,0.0,2250.0
MT,HOSPITAL,LOSS IN TRANSIT,2017,0.0,0.0,0.0,930.0
MT,HOSPITAL,LOSS IN TRANSIT,2018,0.0,0.0,300.0,1144.0
MT,HOSPITAL,LOSS IN TRANSIT,2019,0.0,0.0,0.0,904.0
MT,HOSPITAL,LOSS IN TRANSIT,2020,0.0,0.0,0.0,2700.0
MT,HOSPITAL,LOSS IN TRANSIT,2021,0.0,0.0,0.0,592.0
MT,HOSPITAL,LOSS IN TRANSIT,JAN-SEP 2022,0.0,0.0,0.0,1068.0
MT,HOSPITAL,OTHER,2010,1.0,0.0,79.0,979.0
MT,HOSPITAL,OTHER,2011,0.0,0.0,219.0,614.0
MT,HOSPITAL,OTHER,2012,3.0,0.0,6.0,569.0
MT,HOSPITAL,OTHER,2013,7500.0,0.0,2.0,578.5260000000001
MT,HOSPITAL,OTHER,2014,0.0,0.0,106.0,337.0
MT,HOSPITAL,OTHER,2015,0.0,0.0,70.5,845.0
MT,HOSPITAL,OTHER,2016,0.0,0.0,0.0,427.0
MT,HOSPITAL,OTHER,2017,0.0,0.0,3775.0,16093.0
MT,HOSPITAL,OTHER,2018,0.0,0.0,45.0,1054.0
MT,HOSPITAL,OTHER,2019,0.0,0.0,0.0,7.0
MT,HOSPITAL,OTHER,2020,0.0,0.0,0.0,0.0
MT,HOSPITAL,OTHER,2021,0.0,0.0,0.0,0.0
MT,HOSPITAL,OTHER,JAN-SEP 2022,0.0,0.0,0.0,0.0
MT,HOSPITAL,PACKAGING DISCREPANCY,2010,0.0,0.0,0.0,0.0
MT,HOSPITAL,PACKAGING DISCREPANCY,2011,0.0,0.0,0.0,0.0
MT,HOSPITAL,PACKAGING DISCREPANCY,2012,0.0,0.0,0.0,0.0
MT,HOSPITAL,PACKAGING DISCREPANCY,2013,0.0,0.0,0.0,0.0
MT,HOSPITAL,PACKAGING DISCREPANCY,2014,0.0,0.0,0.0,0.0
MT,HOSPITAL,PACKAGING DISCREPANCY,2015,0.0,0.0,0.0,0.0
MT,HOSPITAL,PACKAGING DISCREPANCY,2016,0.0,0.0,0.0,0.0
MT,HOSPITAL,PACKAGING DISCREPANCY,2017,0.0,0.0,0.0,0.0
MT,HOSPITAL,PACKAGING DISCREPANCY,2018,0.0,0.0,0.0,0.0
MT,HOSPITAL,PACKAGING DISCREPANCY,2019,0.0,0.0,0.0,10.0
MT,HOSPITAL,PACKAGING DISCREPANCY,2020,0.0,0.0,25.0,12.0
MT,HOSPITAL,PACKAGING DISCREPANCY,2021,0.0,0.0,36.0,96.5
MT,HOSPITAL,PACKAGING DISCREPANCY,JAN-SEP 2022,0.0,0.0,24.0,28.0
MT,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2010,0.0,0.0,0.0,0.0
MT,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2011,0.0,0.0,45.0,40.0
MT,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2012,0.0,0.0,0.0,0.0
MT,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2013,0.0,0.0,0.0,0.0
MT,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2014,0.0,0.0,0.0,0.0
MT,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2015,0.0,0.0,0.0,0.0
MT,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2016,0.0,0.0,0.0,0.0
MT,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2017,0.0,0.0,0.0,0.0
MT,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2018,0.0,0.0,0.0,0.0
MT,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2019,0.0,0.0,0.0,0.0
MT,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2020,0.0,0.0,0.0,0.0
MT,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,2021,0.0,0.0,0.0,0.0
MT,MID LEVEL PRACTITIONER,BREAK-IN/BURGLARY,JAN-SEP 2022,0.0,0.0,0.0,0.0
MT,MID LEVEL PRACTITIONER,OTHER,2010,0.0,0.0,11.0,0.0
MT,MID LEVEL PRACTITIONER,OTHER,2011,0.0,0.0,0.0,0.0
MT,MID LEVEL PRACTITIONER,OTHER,2012,0.0,0.0,0.0,0.0
MT,MID LEVEL PRACTITIONER,OTHER,2013,0.0,0.0,0.0,0.0
MT,MID LEVEL PRACTITIONER,OTHER,2014,0.0,0.0,0.0,0.0
MT,MID LEVEL PRACTITIONER,OTHER,2015,0.0,0.0,2.0,0.0
MT,MID LEVEL PRACTITIONER,OTHER,2016,0.0,0.0,0.0,0.0
MT,MID LEVEL PRACTITIONER,OTHER,2017,0.0,0.0,0.0,30.0
MT,MID LEVEL PRACTITIONER,OTHER,2018,0.0,0.0,0.0,6.0
MT,MID LEVEL PRACTITIONER,OTHER,2019,0.0,0.0,0.0,0.0
MT,MID LEVEL PRACTITIONER,OTHER,2020,0.0,0.0,0.0,0.0
MT,MID LEVEL PRACTITIONER,OTHER,2021,0.0,0.0,0.0,0.0
MT,MID LEVEL PRACTITIONER,OTHER,JAN-SEP 2022,0.0,0.0,0.0,0.0
MT,NTP,OTHER,2010,0.0,0.0,0.0,0.0
MT,NTP,OTHER,2011,0.0,0.0,0.0,0.0
MT,NTP,OTHER,2012,0.0,0.0,0.0,0.0
MT,NTP,OTHER,2013,0.0,0.0,0.0,0.0
MT,NTP,OTHER,2014,0.0,0.0,0.0,0.0
MT,NTP,OTHER,2015,0.0,0.0,0.0,30.0
MT,NTP,OTHER,2016,0.0,0.0,0.0,8.0
MT,NTP,OTHER,2017,0.0,0.0,0.0,0.0
MT,NTP,OTHER,2018,0.0,0.0,0.0,0.0
MT,NTP,OTHER,2019,0.0,0.0,0.0,0.0
MT,NTP,OTHER,2020,0.0,0.0,0.0,0.0
MT,NTP,OTHER,2021,0.0,0.0,0.0,0.0
MT,NTP,OTHER,JAN-SEP 2022,0.0,0.0,0.0,0.0
MT,NTP,ROBBERY,2010,0.0,0.0,0.0,0.0
MT,NTP,ROBBERY,2011,0.0,0.0,0.0,0.0
MT,NTP,ROBBERY,2012,0.0,0.0,0.0,9975.0
MT,NTP,ROBBERY,2013,0.0,0.0,0.0,0.0
MT,NTP,ROBBERY,2014,0.0,0.0,0.0,0.0
MT,NTP,ROBBERY,2015,0.0,0.0,0.0,0.0
MT,NTP,ROBBERY,2016,0.0,0.0,0.0,0.0
MT,NTP,ROBBERY,2017,0.0,0.0,0.0,0.0
MT,NTP,ROBBERY,2018,0.0,0.0,0.0,0.0
MT,NTP,ROBBERY,2019,0.0,0.0,0.0,0.0
MT,NTP,ROBBERY,2020,0.0,0.0,0.0,0.0
MT,NTP,ROBBERY,2021,0.0,0.0,0.0,0.0
MT,NTP,ROBBERY,JAN-SEP 2022,0.0,0.0,0.0,0.0
MT,PHARMACY,BREAK-IN/BURGLARY,2010,0.0,0.0,2121.0,4219.0
MT,PHARMACY,BREAK-IN/BURGLARY,2011,30.0,0.0,1099.0,6031.0
MT,PHARMACY,BREAK-IN/BURGLARY,2012,0.0,0.0,1686.0,2069.0
MT,PHARMACY,BREAK-IN/BURGLARY,2013,85.0,0.0,1895.0,12818.0
MT,PHARMACY,BREAK-IN/BURGLARY,2014,0.0,0.0,202.0,6054.0
MT,PHARMACY,BREAK-IN/BURGLARY,2015,0.0,0.0,0.0,3781.0
MT,PHARMACY,BREAK-IN/BURGLARY,2016,0.0,0.0,0.0,620.0
MT,PHARMACY,BREAK-IN/BURGLARY,2017,0.0,0.0,0.0,1278.0
MT,PHARMACY,BREAK-IN/BURGLARY,2018,0.0,0.0,0.0,0.0
MT,PHARMACY,BREAK-IN/BURGLARY,2019,0.0,0.0,0.0,0.0
MT,PHARMACY,BREAK-IN/BURGLARY,2020,0.0,0.0,0.0,0.0
MT,PHARMACY,BREAK-IN/BURGLARY,2021,0.0,0.0,0.0,0.0
MT,PHARMACY,BREAK-IN/BURGLARY,JAN-SEP 2022,0.0,0.0,0.0,100.0
MT,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2010,0.0,0.0,0.0,0.0
MT,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2011,0.0,0.0,0.0,0.0
MT,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2012,0.0,0.0,0.0,0.0
MT,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2013,0.0,0.0,0.0,0.0
MT,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2014,0.0,0.0,0.0,0.0
MT,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2015,0.0,0.0,0.0,0.0
MT,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2016,0.0,0.0,0.0,0.0
MT,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2017,0.0,0.0,0.0,0.0
MT,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2018,0.0,0.0,0.0,0.0
MT,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2019,0.0,0.0,0.0,100.0
MT,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2020,0.0,0.0,0.0,100.0
MT,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),2021,0.0,0.0,0.0,20.0
MT,PHARMACY,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,0.0,0.0,0.0,0.0
MT,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2010,1.0,0.0,116.0,6625.0
MT,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2011,0.0,0.0,0.0,0.0
MT,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2012,0.0,0.0,0.0,54959.0
MT,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2013,15.0,0.0,242.0,1349.0
MT,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2014,0.0,0.0,4.0,1752.0
MT,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2015,0.0,0.0,747.0,4912.0
MT,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2016,0.0,0.0,8.0,9515.0
MT,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2017,0.0,0.0,0.0,463.0
MT,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2018,0.0,0.0,0.0,366.0
MT,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2019,0.0,0.0,4228.0,1622.0
MT,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2020,0.0,0.0,0.0,335.0
MT,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),2021,0.0,0.0,0.0,548.0
MT,PHARMACY,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,0.0,0.0,0.0,258.0
MT,PHARMACY,LOSS IN TRANSIT,2010,0.0,0.0,0.0,0.0
MT,PHARMACY,LOSS IN TRANSIT,2011,0.0,0.0,0.0,0.4
MT,PHARMACY,LOSS IN TRANSIT,2012,2.0,0.0,216.0,632.0
MT,PHARMACY,LOSS IN TRANSIT,2013,0.0,0.0,100.0,4174.0
MT,PHARMACY,LOSS IN TRANSIT,2014,0.0,0.0,946.0,4530.0
MT,PHARMACY,LOSS IN TRANSIT,2015,0.0,0.0,2.0,800.0
MT,PHARMACY,LOSS IN TRANSIT,2016,0.0,0.0,0.0,0.0
MT,PHARMACY,LOSS IN TRANSIT,2017,0.0,0.0,0.0,0.0
MT,PHARMACY,LOSS IN TRANSIT,2018,0.0,0.0,0.0,0.0
MT,PHARMACY,LOSS IN TRANSIT,2019,0.0,0.0,0.0,65.0
MT,PHARMACY,LOSS IN TRANSIT,2020,0.0,0.0,0.0,730.0
MT,PHARMACY,LOSS IN TRANSIT,2021,0.0,0.0,0.0,750.0
MT,PHARMACY,LOSS IN TRANSIT,JAN-SEP 2022,0.0,0.0,0.0,10.0
MT,PHARMACY,OTHER,2010,13.0,0.0,150.0,979.0
MT,PHARMACY,OTHER,2011,0.0,0.0,261.0,611.0
MT,PHARMACY,OTHER,2012,9.0,0.0,220.0,782.672
MT,PHARMACY,OTHER,2013,0.0,0.0,304.0,6571.0
MT,PHARMACY,OTHER,2014,0.0,0.0,891.0,3534.0
MT,PHARMACY,OTHER,2015,0.0,0.0,124.0,2661.0
MT,PHARMACY,OTHER,2016,0.0,0.0,114.0,4210.0
MT,PHARMACY,OTHER,2017,0.0,0.0,988.0,2270.0
MT,PHARMACY,OTHER,2018,75.0,0.0,414.0,4058.0
MT,PHARMACY,OTHER,2019,0.0,0.0,0.0,187.0
MT,PHARMACY,OTHER,2020,0.0,0.0,0.0,0.0
MT,PHARMACY,OTHER,2021,0.0,0.0,0.0,0.0
MT,PHARMACY,OTHER,JAN-SEP 2022,0.0,0.0,0.0,0.0
MT,PHARMACY,PACKAGING DISCREPANCY,2010,0.0,0.0,0.0,0.0
MT,PHARMACY,PACKAGING DISCREPANCY,2011,0.0,0.0,0.0,0.0
MT,PHARMACY,PACKAGING DISCREPANCY,2012,0.0,0.0,0.0,0.0
MT,PHARMACY,PACKAGING DISCREPANCY,2013,0.0,0.0,0.0,0.0
MT,PHARMACY,PACKAGING DISCREPANCY,2014,0.0,0.0,0.0,0.0
MT,PHARMACY,PACKAGING DISCREPANCY,2015,0.0,0.0,0.0,0.0
MT,PHARMACY,PACKAGING DISCREPANCY,2016,0.0,0.0,0.0,0.0
MT,PHARMACY,PACKAGING DISCREPANCY,2017,0.0,0.0,0.0,0.0
MT,PHARMACY,PACKAGING DISCREPANCY,2018,0.0,0.0,0.0,0.0
MT,PHARMACY,PACKAGING DISCREPANCY,2019,0.0,0.0,60.0,733.0
MT,PHARMACY,PACKAGING DISCREPANCY,2020,0.0,0.0,6.5,839.0
MT,PHARMACY,PACKAGING DISCREPANCY,2021,35.0,0.0,132.0,507.0
MT,PHARMACY,PACKAGING DISCREPANCY,JAN-SEP 2022,75.0,750.0,79.0,568.0
MT,PHARMACY,ROBBERY,2010,176.0,0.0,1757.0,3010.0
MT,PHARMACY,ROBBERY,2011,0.0,0.0,1276.0,2224.0
MT,PHARMACY,ROBBERY,2012,0.0,0.0,956.0,1290.0
MT,PHARMACY,ROBBERY,2013,0.0,0.0,0.0,1043.0
MT,PHARMACY,ROBBERY,2014,0.0,0.0,0.0,7331.0
MT,PHARMACY,ROBBERY,2015,0.0,0.0,0.0,0.0
MT,PHARMACY,ROBBERY,2016,0.0,0.0,0.0,0.0
MT,PHARMACY,ROBBERY,2017,0.0,0.0,0.0,1703.0
MT,PHARMACY,ROBBERY,2018,0.0,0.0,0.0,0.0
MT,PHARMACY,ROBBERY,2019,0.0,0.0,0.0,0.0
MT,PHARMACY,ROBBERY,2020,0.0,0.0,0.0,0.0
MT,PHARMACY,ROBBERY,2021,0.0,0.0,0.0,0.0
MT,PHARMACY,ROBBERY,JAN-SEP 2022,0.0,0.0,0.0,0.0
MT,PRACTITIONER,BREAK-IN/BURGLARY,2010,0.0,0.0,0.0,0.0
MT,PRACTITIONER,BREAK-IN/BURGLARY,2011,0.0,0.0,96.0,3878.86
MT,PRACTITIONER,BREAK-IN/BURGLARY,2012,0.0,0.0,0.0,0.0
MT,PRACTITIONER,BREAK-IN/BURGLARY,2013,0.0,0.0,0.0,0.0
MT,PRACTITIONER,BREAK-IN/BURGLARY,2014,0.0,0.0,282.0,0.0
MT,PRACTITIONER,BREAK-IN/BURGLARY,2015,0.0,0.0,2113.0,45.0
MT,PRACTITIONER,BREAK-IN/BURGLARY,2016,0.0,0.0,230.0,4110.0
MT,PRACTITIONER,BREAK-IN/BURGLARY,2017,0.0,0.0,63.0,0.0
MT,PRACTITIONER,BREAK-IN/BURGLARY,2018,0.0,0.0,0.0,950.0
MT,PRACTITIONER,BREAK-IN/BURGLARY,2019,0.0,0.0,0.0,0.0
MT,PRACTITIONER,BREAK-IN/BURGLARY,2020,0.0,0.0,0.0,0.0
MT,PRACTITIONER,BREAK-IN/BURGLARY,2021,0.0,0.0,0.0,0.0
MT,PRACTITIONER,BREAK-IN/BURGLARY,JAN-SEP 2022,0.0,0.0,0.0,0.0
MT,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2010,0.0,0.0,0.0,0.0
MT,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2011,0.0,0.0,0.0,0.0
MT,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2012,0.0,0.0,0.0,0.0
MT,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2013,0.0,0.0,0.0,0.0
MT,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2014,0.0,0.0,0.0,0.0
MT,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2015,0.0,0.0,0.0,0.0
MT,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2016,0.0,0.0,219.0,56.0
MT,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2017,0.0,0.0,0.0,0.0
MT,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2018,0.0,0.0,0.0,0.0
MT,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2019,0.0,0.0,40.0,24.0
MT,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2020,0.0,0.0,0.0,0.0
MT,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),2021,0.0,0.0,132.0,0.0
MT,PRACTITIONER,CUSTOMER THEFT (OR NON EMPLOYEE),JAN-SEP 2022,0.0,0.0,0.0,0.0
MT,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2010,0.0,0.0,0.0,154.0
MT,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2011,0.0,0.0,0.0,0.0
MT,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2012,6.0,0.0,200.0,395.0
MT,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2013,0.0,0.0,0.0,31.0
MT,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2014,0.0,0.0,0.0,0.0
MT,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2015,0.0,0.0,0.0,0.0
MT,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2016,0.0,0.0,0.0,0.0
MT,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2017,0.0,0.0,0.0,0.0
MT,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2018,0.0,0.0,0.0,0.0
MT,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2019,0.0,0.0,0.0,0.0
MT,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2020,0.0,0.0,0.0,0.0
MT,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),2021,0.0,0.0,6.08,93.0
MT,PRACTITIONER,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,0.0,0.0,0.0,0.0
MT,PRACTITIONER,LOSS IN TRANSIT,2010,0.0,0.0,0.0,0.0
MT,PRACTITIONER,LOSS IN TRANSIT,2011,0.0,0.0,0.0,0.0
MT,PRACTITIONER,LOSS IN TRANSIT,2012,0.0,0.0,0.0,0.0
MT,PRACTITIONER,LOSS IN TRANSIT,2013,0.0,0.0,0.0,0.0
MT,PRACTITIONER,LOSS IN TRANSIT,2014,0.0,0.0,0.0,0.0
MT,PRACTITIONER,LOSS IN TRANSIT,2015,0.0,0.0,0.0,0.0
MT,PRACTITIONER,LOSS IN TRANSIT,2016,0.0,0.0,0.0,0.0
MT,PRACTITIONER,LOSS IN TRANSIT,2017,0.0,0.0,0.0,0.0
MT,PRACTITIONER,LOSS IN TRANSIT,2018,0.0,0.0,100.0,0.0
MT,PRACTITIONER,LOSS IN TRANSIT,2019,0.0,0.0,10.0,0.0
MT,PRACTITIONER,LOSS IN TRANSIT,2020,0.0,0.0,0.0,0.0
MT,PRACTITIONER,LOSS IN TRANSIT,2021,0.0,0.0,0.0,0.0
MT,PRACTITIONER,LOSS IN TRANSIT,JAN-SEP 2022,0.0,0.0,0.0,0.0
MT,PRACTITIONER,OTHER,2010,0.0,0.0,0.0,210.0
MT,PRACTITIONER,OTHER,2011,2.0,0.0,22.0,221.69999800000002
MT,PRACTITIONER,OTHER,2012,0.0,0.0,0.0,22.0
MT,PRACTITIONER,OTHER,2013,0.0,0.0,0.0,0.0
MT,PRACTITIONER,OTHER,2014,0.0,0.0,0.0,0.0
MT,PRACTITIONER,OTHER,2015,0.0,0.0,0.0,20.0
MT,PRACTITIONER,OTHER,2016,0.0,0.0,1.0,0.0
MT,PRACTITIONER,OTHER,2017,0.0,0.0,44.0,0.0
MT,PRACTITIONER,OTHER,2018,0.0,0.0,0.0,86.0
MT,PRACTITIONER,OTHER,2019,0.0,0.0,0.0,0.0
MT,PRACTITIONER,OTHER,2020,0.0,0.0,0.0,0.0
MT,PRACTITIONER,OTHER,2021,0.0,0.0,0.0,0.0
MT,PRACTITIONER,OTHER,JAN-SEP 2022,0.0,0.0,0.0,0.0
MT,PRACTITIONER,PACKAGING DISCREPANCY,2010,0.0,0.0,0.0,0.0
MT,PRACTITIONER,PACKAGING DISCREPANCY,2011,0.0,0.0,0.0,0.0
MT,PRACTITIONER,PACKAGING DISCREPANCY,2012,0.0,0.0,0.0,0.0
MT,PRACTITIONER,PACKAGING DISCREPANCY,2013,0.0,0.0,0.0,0.0
MT,PRACTITIONER,PACKAGING DISCREPANCY,2014,0.0,0.0,0.0,0.0
MT,PRACTITIONER,PACKAGING DISCREPANCY,2015,0.0,0.0,0.0,0.0
MT,PRACTITIONER,PACKAGING DISCREPANCY,2016,0.0,0.0,0.0,0.0
MT,PRACTITIONER,PACKAGING DISCREPANCY,2017,0.0,0.0,0.0,0.0
MT,PRACTITIONER,PACKAGING DISCREPANCY,2018,0.0,0.0,0.0,0.0
MT,PRACTITIONER,PACKAGING DISCREPANCY,2019,0.0,0.0,0.0,0.0
MT,PRACTITIONER,PACKAGING DISCREPANCY,2020,0.0,0.0,0.0,0.0
MT,PRACTITIONER,PACKAGING DISCREPANCY,2021,0.0,0.0,1.0,0.0
MT,PRACTITIONER,PACKAGING DISCREPANCY,JAN-SEP 2022,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,EMPLOYEE THEFT (OR SUSPECTED),2010,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,EMPLOYEE THEFT (OR SUSPECTED),2011,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,EMPLOYEE THEFT (OR SUSPECTED),2012,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,EMPLOYEE THEFT (OR SUSPECTED),2013,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,EMPLOYEE THEFT (OR SUSPECTED),2014,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,EMPLOYEE THEFT (OR SUSPECTED),2015,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,EMPLOYEE THEFT (OR SUSPECTED),2016,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,EMPLOYEE THEFT (OR SUSPECTED),2017,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,EMPLOYEE THEFT (OR SUSPECTED),2018,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,EMPLOYEE THEFT (OR SUSPECTED),2019,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,EMPLOYEE THEFT (OR SUSPECTED),2020,0.0,0.0,0.0,7.5
NC,ANALYTICAL LAB,EMPLOYEE THEFT (OR SUSPECTED),2021,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,EMPLOYEE THEFT (OR SUSPECTED),JAN-SEP 2022,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,LOSS IN TRANSIT,2010,0.0,0.0,12.0,0.0
NC,ANALYTICAL LAB,LOSS IN TRANSIT,2011,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,LOSS IN TRANSIT,2012,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,LOSS IN TRANSIT,2013,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,LOSS IN TRANSIT,2014,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,LOSS IN TRANSIT,2015,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,LOSS IN TRANSIT,2016,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,LOSS IN TRANSIT,2017,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,LOSS IN TRANSIT,2018,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,LOSS IN TRANSIT,2019,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,LOSS IN TRANSIT,2020,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,LOSS IN TRANSIT,2021,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,LOSS IN TRANSIT,JAN-SEP 2022,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,OTHER,2010,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,OTHER,2011,0.0,0.0,10.0,0.0
NC,ANALYTICAL LAB,OTHER,2012,0.0,0.0,37.0,0.0
NC,ANALYTICAL LAB,OTHER,2013,0.0,0.0,0.0,14.0
NC,ANALYTICAL LAB,OTHER,2014,0.0,0.0,0.0,2.0
NC,ANALYTICAL LAB,OTHER,2015,0.0,0.0,0.0,2.0
NC,ANALYTICAL LAB,OTHER,2016,0.0,0.0,0.0,13.0
NC,ANALYTICAL LAB,OTHER,2017,0.0,0.0,0.0,1.0
NC,ANALYTICAL LAB,OTHER,2018,0.0,0.0,0.0,32.0
NC,ANALYTICAL LAB,OTHER,2019,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,OTHER,2020,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,OTHER,2021,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,OTHER,JAN-SEP 2022,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,PACKAGING DISCREPANCY,2010,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,PACKAGING DISCREPANCY,2011,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,PACKAGING DISCREPANCY,2012,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,PACKAGING DISCREPANCY,2013,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,PACKAGING DISCREPANCY,2014,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,PACKAGING DISCREPANCY,2015,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,PACKAGING DISCREPANCY,2016,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,PACKAGING DISCREPANCY,2017,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,PACKAGING DISCREPANCY,2018,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,PACKAGING DISCREPANCY,2019,0.0,0.0,0.0,4.0
NC,ANALYTICAL LAB,PACKAGING DISCREPANCY,2020,0.0,0.0,0.0,0.01
NC,ANALYTICAL LAB,PACKAGING DISCREPANCY,2021,0.0,0.0,0.0,0.0
NC,ANALYTICAL LAB,PACKAGING DISCREPANCY,JAN-SEP 2022,0.0,0.0,0.0,0.0
